Row Num,Request ID,Date,Time,Strike,Open,High,Low,Close,Volume,Count,WAP
344,4014,20250617,12:21:30,315,10.25,10.25,10.25,10.25,8,2,10.25
345,4014,20250617,12:22:00,315,10.25,10.25,10.25,10.25,10,2,10.25
346,4014,20250617,12:22:30,315,10.2,10.2,10.2,10.2,2,1,10.2
347,4014,20250617,12:23:00,315,10.1,10.15,10.1,10.14,24,7,10.136
348,4014,20250617,12:23:30,315,10,10,10,10,2,2,10
349,4014,20250617,12:24:00,315,10.1,10.1,10.1,10.1,7,3,10.1
350,4014,20250617,12:24:30,315,10,10,10,10,1,1,10
351,4014,20250617,12:25:00,315,10.03,10.03,10.03,10.03,1,1,10.03
352,4014,20250617,12:25:30,315,10.3,10.3,10.3,10.3,23,9,10.3
353,4014,20250617,12:26:00,315,10.3,10.3,10.3,10.3,0,0,10.3
354,4014,20250617,12:26:30,315,10.3,10.3,10.3,10.3,0,0,10.3
355,4014,20250617,12:27:00,315,10.3,10.3,10.3,10.3,0,0,10.3
356,4014,20250617,12:27:30,315,10.35,10.4,10.35,10.4,16,8,10.353
357,4014,20250617,12:28:00,315,10.4,10.4,10.4,10.4,0,0,10.4
358,4014,20250617,12:28:30,315,10.3,10.3,10.3,10.3,18,1,10.3
359,4014,20250617,12:29:00,315,10.05,10.05,10.05,10.05,1,1,10.05
360,4014,20250617,12:29:30,315,10.17,10.17,10.17,10.17,1,1,10.17
361,4014,20250617,12:30:00,315,10.15,10.15,10.1,10.1,6,2,10.133
362,4014,20250617,12:30:30,315,10.15,10.15,10.15,10.15,9,2,10.15
363,4014,20250617,12:31:00,315,10.15,10.15,10.15,10.15,0,0,10.15
364,4014,20250617,12:31:30,315,10.15,10.15,10.15,10.15,0,0,10.15
365,4014,20250617,12:32:00,315,10.15,10.15,10.15,10.15,0,0,10.15
366,4014,20250617,12:32:30,315,10.05,10.05,10.05,10.05,13,2,10.05
367,4014,20250617,12:33:00,315,10.15,10.3,10.15,10.3,20,8,10.217
368,4014,20250617,12:33:30,315,10.3,10.3,10.3,10.3,0,0,10.3
369,4014,20250617,12:34:00,315,10.3,10.3,10.3,10.3,0,0,10.3
370,4014,20250617,12:34:30,315,10.3,10.3,10.3,10.3,0,0,10.3
371,4014,20250617,12:35:00,315,10.3,10.3,10.3,10.3,0,0,10.3
372,4014,20250617,12:35:30,315,10.14,10.14,10.14,10.14,5,1,10.14
373,4014,20250617,12:36:00,315,10.15,10.15,10.15,10.15,5,1,10.15
374,4014,20250617,12:36:30,315,10.15,10.15,10.15,10.15,0,0,10.15
375,4014,20250617,12:37:00,315,10.15,10.15,10.15,10.15,0,0,10.15
376,4014,20250617,12:37:30,315,10.15,10.15,10.15,10.15,0,0,10.15
377,4014,20250617,12:38:00,315,10,10,10,10,1,1,10
378,4014,20250617,12:38:30,315,10.05,10.05,10.05,10.05,1,1,10.05
379,4014,20250617,12:39:00,315,10.04,10.04,10.04,10.04,3,3,10.04
380,4014,20250617,12:39:30,315,10.04,10.04,10.04,10.04,0,0,10.04
381,4014,20250617,12:40:00,315,10.04,10.04,10.04,10.04,0,0,10.04
382,4014,20250617,12:40:30,315,10.04,10.04,10.04,10.04,0,0,10.04
383,4014,20250617,12:41:00,315,9.95,9.95,9.95,9.95,5,1,9.95
384,4014,20250617,12:41:30,315,9.7,9.7,9.7,9.7,1,1,9.7
385,4014,20250617,12:42:00,315,9.65,9.7,9.65,9.7,9,3,9.656
386,4014,20250617,12:42:30,315,9.8,9.8,9.8,9.8,2,1,9.8
387,4014,20250617,12:43:00,315,9.7,9.7,9.7,9.7,1,1,9.7
388,4014,20250617,12:43:30,315,9.7,9.7,9.7,9.7,0,0,9.7
389,4014,20250617,12:44:00,315,9.75,9.8,9.75,9.79,7,3,9.791
390,4014,20250617,12:44:30,315,9.7,9.7,9.5,9.5,3,3,9.633
391,4014,20250617,12:45:00,315,9.45,9.45,9.45,9.45,2,2,9.45
392,4014,20250617,12:45:30,315,9.45,9.45,9.45,9.45,0,0,9.45
393,4014,20250617,12:46:00,315,9.58,9.58,9.55,9.55,9,3,9.563
394,4014,20250617,12:46:30,315,9.74,9.74,9.74,9.74,5,2,9.74
395,4014,20250617,12:47:00,315,9.74,9.74,9.74,9.74,0,0,9.74
396,4014,20250617,12:47:30,315,9.74,9.74,9.74,9.74,0,0,9.74
397,4014,20250617,12:48:00,315,9.74,9.74,9.74,9.74,0,0,9.74
398,4014,20250617,12:48:30,315,9.74,9.74,9.74,9.74,0,0,9.74
399,4014,20250617,12:49:00,315,9.25,9.25,9.25,9.25,3,1,9.25
400,4014,20250617,12:49:30,315,9.25,9.25,9.25,9.25,0,0,9.25
401,4014,20250617,12:50:00,315,9.3,9.32,9.3,9.32,52,5,9.301
402,4014,20250617,12:50:30,315,9.2,9.2,9.2,9.2,2,1,9.2
403,4014,20250617,12:51:00,315,9.2,9.2,9.2,9.2,0,0,9.2
404,4014,20250617,12:51:30,315,9.2,9.2,9.2,9.2,0,0,9.2
405,4014,20250617,12:52:00,315,9.2,9.2,9.2,9.2,0,0,9.2
406,4014,20250617,12:52:30,315,9.15,9.15,9.15,9.15,4,1,9.15
407,4014,20250617,12:53:00,315,9.13,9.13,9.13,9.13,5,1,9.13
408,4014,20250617,12:53:30,315,9.1,9.15,9.1,9.1,31,8,9.126
409,4014,20250617,12:54:00,315,9.1,9.1,9.1,9.1,0,0,9.1
410,4014,20250617,12:54:30,315,9.05,9.17,9.05,9.17,6,2,9.07
411,4014,20250617,12:55:00,315,9.05,9.05,9.05,9.05,2,1,9.05
412,4014,20250617,12:55:30,315,8.9,8.9,8.9,8.9,1,1,8.9
413,4014,20250617,12:56:00,315,8.9,8.9,8.9,8.9,0,0,8.9
414,4014,20250617,12:56:30,315,8.9,8.9,8.9,8.9,0,0,8.9
415,4014,20250617,12:57:00,315,8.9,8.9,8.9,8.9,0,0,8.9
416,4014,20250617,12:57:30,315,8.8,8.8,8.75,8.75,19,2,8.755
417,4014,20250617,12:58:00,315,8.8,8.8,8.75,8.75,6,2,8.792
418,4014,20250617,12:58:30,315,8.8,8.8,8.75,8.75,2,2,8.775
419,4014,20250617,12:59:00,315,8.7,8.8,8.65,8.8,39,6,8.738
420,4014,20250617,12:59:30,315,8.85,8.85,8.8,8.8,18,3,8.847
421,4014,20250617,13:00:00,315,8.72,8.75,8.72,8.75,3,2,8.74
422,4014,20250617,13:00:30,315,8.55,8.55,8.55,8.55,25,1,8.55
423,4014,20250617,13:01:00,315,8.5,8.5,8.5,8.5,2,2,8.5
424,4014,20250617,13:01:30,315,8.5,8.55,8.5,8.55,29,5,8.534
425,4014,20250617,13:02:00,315,8.55,8.55,8.55,8.55,26,2,8.55
426,4014,20250617,13:02:30,315,8.45,8.45,8.25,8.25,7,5,8.379
427,4014,20250617,13:03:00,315,8.52,8.52,8.52,8.52,1,1,8.52
428,4014,20250617,13:03:30,315,8.65,8.71,8.65,8.71,40,9,8.674
429,4014,20250617,13:04:00,315,8.75,8.85,8.75,8.85,44,6,8.821
430,4014,20250617,13:04:30,315,9,9,8.92,8.92,39,14,8.976
431,4014,20250617,13:05:00,315,8.85,8.85,8.85,8.85,13,2,8.85
432,4014,20250617,13:05:30,315,8.91,8.91,8.91,8.91,1,1,8.91
433,4014,20250617,13:06:00,315,8.6,8.6,8.6,8.6,1,1,8.6
434,4014,20250617,13:06:30,315,8.55,8.57,8.55,8.57,6,2,8.553
435,4014,20250617,13:07:00,315,8.55,8.66,8.5,8.66,36,8,8.567
436,4014,20250617,13:07:30,315,8.67,8.7,8.67,8.7,11,2,8.673
437,4014,20250617,13:08:00,315,8.95,8.95,8.95,8.95,22,5,8.95
438,4014,20250617,13:08:30,315,8.92,8.95,8.92,8.95,17,2,8.924
439,4014,20250617,13:09:00,315,8.95,8.95,8.95,8.95,0,0,8.95
440,4014,20250617,13:09:30,315,8.95,8.95,8.95,8.95,0,0,8.95
441,4014,20250617,13:10:00,315,9,9.14,9,9.14,50,6,9.072
442,4014,20250617,13:10:30,315,9.12,9.12,9.12,9.12,5,1,9.12
443,4014,20250617,13:11:00,315,9.2,9.25,9.2,9.25,20,3,9.22
444,4014,20250617,13:11:30,315,9.15,9.15,9.1,9.1,50,5,9.105
445,4014,20250617,13:12:00,315,9.1,9.1,9.1,9.1,0,0,9.1
446,4014,20250617,13:12:30,315,9.15,9.15,9.1,9.1,6,2,9.142
447,4014,20250617,13:13:00,315,9.25,9.25,9.25,9.25,5,1,9.25
448,4014,20250617,13:13:30,315,9.11,9.11,9.11,9.11,25,2,9.11
449,4014,20250617,13:14:00,315,9.11,9.11,9.11,9.11,0,0,9.11
450,4014,20250617,13:14:30,315,9.15,9.15,9.07,9.09,110,8,9.114
451,4014,20250617,13:15:00,315,9.04,9.04,9.04,9.04,2,2,9.04
452,4014,20250617,13:15:30,315,9.06,9.06,9,9,21,2,9.057
453,4014,20250617,13:16:00,315,8.95,8.95,8.95,8.95,1,1,8.95
454,4014,20250617,13:16:30,315,9,9,9,9,10,2,9
455,4014,20250617,13:17:00,315,9.14,9.14,9.14,9.14,1,1,9.14
456,4014,20250617,13:17:30,315,9.1,9.1,9.05,9.05,2,2,9.075
457,4014,20250617,13:18:00,315,9,9,9,9,5,1,9
458,4014,20250617,13:18:30,315,9,9.05,9,9.05,37,7,9.023
459,4014,20250617,13:19:00,315,9.05,9.05,9.05,9.05,0,0,9.05
460,4014,20250617,13:19:30,315,8.95,8.95,8.95,8.95,5,2,8.95
461,4014,20250617,13:20:00,315,8.95,8.95,8.95,8.95,0,0,8.95
462,4014,20250617,13:20:30,315,8.95,8.95,8.95,8.95,0,0,8.95
463,4014,20250617,13:21:00,315,8.95,8.95,8.95,8.95,0,0,8.95
464,4014,20250617,13:21:30,315,8.95,8.95,8.95,8.95,0,0,8.95
465,4014,20250617,13:22:00,315,8.95,8.95,8.95,8.95,0,0,8.95
466,4014,20250617,13:22:30,315,8.95,8.95,8.95,8.95,0,0,8.95
467,4014,20250617,13:23:00,315,8.96,8.96,8.96,8.96,1,1,8.96
468,4014,20250617,13:23:30,315,8.96,8.96,8.96,8.96,0,0,8.96
469,4014,20250617,13:24:00,315,8.54,8.65,8.54,8.65,13,2,8.565
470,4014,20250617,13:24:30,315,8.85,8.85,8.75,8.75,14,3,8.843
471,4014,20250617,13:25:00,315,8.6,8.65,8.6,8.65,12,2,8.642
472,4014,20250617,13:25:30,315,8.65,8.65,8.65,8.65,0,0,8.65
473,4014,20250617,13:26:00,315,8.8,8.85,8.8,8.85,5,2,8.84
474,4014,20250617,13:26:30,315,8.85,8.85,8.85,8.85,0,0,8.85
475,4014,20250617,13:27:00,315,8.75,8.75,8.75,8.75,5,1,8.75
476,4014,20250617,13:27:30,315,8.75,8.75,8.75,8.75,0,0,8.75
477,4014,20250617,13:28:00,315,8.9,8.9,8.9,8.9,7,1,8.9
478,4014,20250617,13:28:30,315,8.9,8.9,8.9,8.9,0,0,8.9
479,4014,20250617,13:29:00,315,8.92,8.95,8.92,8.95,6,2,8.925
480,4014,20250617,13:29:30,315,8.95,8.95,8.95,8.95,3,1,8.95
481,4014,20250617,13:30:00,315,8.5,8.5,8.5,8.5,2,2,8.5
482,4014,20250617,13:30:30,315,9.15,9.2,9.15,9.2,15,7,9.183
483,4014,20250617,13:31:00,315,9.15,9.15,9.15,9.15,2,2,9.15
484,4014,20250617,13:31:30,315,9.15,9.15,9.15,9.15,8,1,9.15
485,4014,20250617,13:32:00,315,9.15,9.15,9.15,9.15,0,0,9.15
486,4014,20250617,13:32:30,315,9.15,9.15,9.15,9.15,0,0,9.15
487,4014,20250617,13:33:00,315,9.25,9.45,9.25,9.45,4,3,9.375
488,4014,20250617,13:33:30,315,9.45,9.45,9.45,9.45,0,0,9.45
489,4014,20250617,13:34:00,315,9.4,9.45,9.4,9.45,2,2,9.425
490,4014,20250617,13:34:30,315,9.5,9.5,9.5,9.5,2,1,9.5
491,4014,20250617,13:35:00,315,9.5,9.5,9.5,9.5,0,0,9.5
492,4014,20250617,13:35:30,315,9.55,9.55,9.55,9.55,11,2,9.55
493,4014,20250617,13:36:00,315,9.7,9.7,9.63,9.7,19,3,9.689
494,4014,20250617,13:36:30,315,9.7,9.7,9.7,9.7,0,0,9.7
495,4014,20250617,13:37:00,315,9.85,10.1,9.85,9.99,20,9,9.987
496,4014,20250617,13:37:30,315,9.9,9.9,9.89,9.89,48,6,9.891
497,4014,20250617,13:38:00,315,9.89,9.89,9.89,9.89,0,0,9.89
498,4014,20250617,13:38:30,315,9.6,9.6,9.6,9.6,2,1,9.6
499,4014,20250617,13:39:00,315,9.6,9.6,9.6,9.6,0,0,9.6
500,4014,20250617,13:39:30,315,9.46,9.46,9.46,9.46,1,1,9.46
501,4014,20250617,13:40:00,315,9.35,9.35,9.35,9.35,7,4,9.35
502,4014,20250617,13:40:30,315,9.35,9.35,9.35,9.35,0,0,9.35
503,4014,20250617,13:41:00,315,9.45,9.66,9.45,9.66,26,8,9.531
504,4014,20250617,13:41:30,315,9.43,9.43,9.43,9.43,10,3,9.43
505,4014,20250617,13:42:00,315,9.43,9.43,9.43,9.43,0,0,9.43
506,4014,20250617,13:42:30,315,9.15,9.23,9.15,9.21,12,3,9.207
507,4014,20250617,13:43:00,315,9.23,9.23,9.23,9.23,10,1,9.23
508,4014,20250617,13:43:30,315,9.25,9.25,9.2,9.2,45,2,9.249
509,4014,20250617,13:44:00,315,9.3,9.3,9.1,9.1,6,2,9.267
510,4014,20250617,13:44:30,315,9.1,9.15,9.1,9.15,6,2,9.108
511,4014,20250617,13:45:00,315,9.1,9.1,9.1,9.1,3,1,9.1
512,4014,20250617,13:45:30,315,9.15,9.15,9.15,9.15,1,1,9.15
513,4014,20250617,13:46:00,315,9.05,9.05,8.8,8.8,18,5,8.894
514,4014,20250617,13:46:30,315,8.8,8.85,8.8,8.85,51,3,8.802
515,4014,20250617,13:47:00,315,8.9,8.9,8.9,8.9,1,1,8.9
516,4014,20250617,13:47:30,315,8.7,8.76,8.7,8.75,3,3,8.737
517,4014,20250617,13:48:00,315,8.65,8.65,8.65,8.65,3,1,8.65
518,4014,20250617,13:48:30,315,8.65,8.65,8.65,8.65,0,0,8.65
519,4014,20250617,13:49:00,315,8.6,8.6,8.3,8.35,13,8,8.369
520,4014,20250617,13:49:30,315,8.52,8.52,8.52,8.52,1,1,8.52
521,4014,20250617,13:50:00,315,8.3,8.32,8.3,8.32,52,4,8.3
522,4014,20250617,13:50:30,315,8.25,8.25,8.06,8.06,54,4,8.139
523,4014,20250617,13:51:00,315,8,8.25,8,8.25,108,11,8.242
524,4014,20250617,13:51:30,315,8.33,8.36,8.25,8.25,124,6,8.346
525,4014,20250617,13:52:00,315,8.36,8.56,8.3,8.35,48,10,8.396
526,4014,20250617,13:52:30,315,8.5,8.55,8.48,8.55,88,4,8.533
527,4014,20250617,13:53:00,315,8.5,8.78,8.5,8.78,53,8,8.662
528,4014,20250617,13:53:30,315,8.82,8.82,8.7,8.7,30,4,8.784
529,4014,20250617,13:54:00,315,8.65,8.78,8.65,8.78,6,2,8.672
530,4014,20250617,13:54:30,315,8.68,8.68,8.59,8.59,21,2,8.594
531,4014,20250617,13:55:00,315,8.7,8.7,8.69,8.7,20,8,8.695
532,4014,20250617,13:55:30,315,8.65,8.65,8.65,8.65,9,5,8.65
533,4014,20250617,13:56:00,315,8.65,8.7,8.65,8.7,62,6,8.662
534,4014,20250617,13:56:30,315,8.65,8.65,8.6,8.64,35,6,8.624
535,4014,20250617,13:57:00,315,8.63,8.63,8.63,8.63,20,1,8.63
536,4014,20250617,13:57:30,315,8.6,8.6,8.6,8.6,51,1,8.6
537,4014,20250617,13:58:00,315,8.5,8.5,8.5,8.5,21,3,8.5
538,4014,20250617,13:58:30,315,8.5,8.5,8.4,8.4,2,2,8.45
539,4014,20250617,13:59:00,315,8.4,8.4,8.4,8.4,1,1,8.4
540,4014,20250617,13:59:30,315,8.23,8.23,8.2,8.2,13,4,8.205
541,4014,20250617,14:00:00,315,8.2,8.25,8.15,8.18,24,6,8.21
542,4014,20250617,14:00:30,315,8.15,8.15,7.95,8.1,21,5,7.974
543,4014,20250617,14:01:00,315,8.1,8.1,7.95,7.95,30,12,8
544,4014,20250617,14:01:30,315,7.95,8.1,7.95,8.1,62,4,7.978
545,4014,20250617,14:02:00,315,7.95,8,7.9,7.93,18,9,7.934
546,4014,20250617,14:02:30,315,8.1,8.15,8.08,8.15,17,5,8.103
547,4014,20250617,14:03:00,315,8.08,8.18,8.06,8.06,34,5,8.136
548,4014,20250617,14:03:30,315,7.93,7.93,7.93,7.93,1,1,7.93
549,4014,20250617,14:04:00,315,7.85,7.95,7.85,7.9,25,5,7.859
550,4014,20250617,14:04:30,315,7.9,7.96,7.9,7.96,4,3,7.925
551,4014,20250617,14:05:00,315,8,8,8,8,3,3,8
552,4014,20250617,14:05:30,315,8,8.04,7.95,8.04,26,5,7.996
553,4014,20250617,14:06:00,315,8,8.02,7.9,7.9,13,4,8.008
554,4014,20250617,14:06:30,315,7.8,7.95,7.75,7.75,44,13,7.884
555,4014,20250617,14:07:00,315,7.8,7.84,7.7,7.84,28,9,7.781
556,4014,20250617,14:07:30,315,7.85,7.85,7.81,7.81,24,4,7.844
557,4014,20250617,14:08:00,315,7.75,7.75,7.75,7.75,22,9,7.75
558,4014,20250617,14:08:30,315,7.75,7.75,7.65,7.65,8,5,7.675
559,4014,20250617,14:09:00,315,7.5,7.55,7.35,7.4,66,17,7.43
560,4014,20250617,14:09:30,315,7.41,7.55,7.4,7.5,45,13,7.454
561,4014,20250617,14:10:00,315,7.61,7.77,7.61,7.7,91,22,7.718
562,4014,20250617,14:10:30,315,7.62,7.75,7.62,7.75,15,8,7.693
563,4014,20250617,14:11:00,315,7.7,7.7,7.55,7.58,45,10,7.614
564,4014,20250617,14:11:30,315,7.6,7.61,7.45,7.49,38,10,7.506
565,4014,20250617,14:12:00,315,7.45,7.6,7.3,7.36,112,27,7.45
566,4014,20250617,14:12:30,315,7.36,7.36,7.2,7.35,52,16,7.258
567,4014,20250617,14:13:00,315,7.35,7.5,7.35,7.38,50,19,7.38
568,4014,20250617,14:13:30,315,7.35,7.41,7.3,7.37,60,10,7.369
569,4014,20250617,14:14:00,315,7.3,7.4,7.3,7.4,167,6,7.353
570,4014,20250617,14:14:30,315,7.4,7.4,7.2,7.2,52,19,7.298
571,4014,20250617,14:15:00,315,7.15,7.25,7.1,7.25,13,6,7.208
572,4014,20250617,14:15:30,315,7.22,7.25,7.15,7.25,17,8,7.19
573,4014,20250617,14:16:00,315,7.25,7.3,7.1,7.1,35,14,7.23
574,4014,20250617,14:16:30,315,7.18,7.25,7.1,7.15,36,8,7.151
575,4014,20250617,14:17:00,315,7.1,7.2,7.05,7.2,121,32,7.15
576,4014,20250617,14:17:30,315,7.25,7.45,7.25,7.35,28,16,7.338
577,4014,20250617,14:18:00,315,7.34,7.34,7.15,7.2,19,13,7.229
578,4014,20250617,14:18:30,315,7.29,7.3,7.25,7.3,51,11,7.296
579,4014,20250617,14:19:00,315,7.25,7.25,7.19,7.25,21,11,7.216
580,4014,20250617,14:19:30,315,7.3,7.3,7.25,7.25,17,8,7.294
581,4014,20250617,14:20:00,315,7.27,7.4,7.27,7.37,51,11,7.369
582,4014,20250617,14:20:30,315,7.35,7.4,7.25,7.3,15,10,7.302
583,4014,20250617,14:21:00,315,7.3,7.36,7.16,7.36,63,13,7.288
584,4014,20250617,14:21:30,315,7.42,7.47,7.39,7.41,182,16,7.44
585,4014,20250617,14:22:00,315,7.45,7.5,7.35,7.45,26,12,7.437
586,4014,20250617,14:22:30,315,7.45,7.5,7.45,7.5,9,7,7.488
587,4014,20250617,14:23:00,315,7.53,7.55,7.43,7.46,78,16,7.482
588,4014,20250617,14:23:30,315,7.56,7.65,7.53,7.54,39,17,7.606
589,4014,20250617,14:24:00,315,7.6,7.6,7.4,7.5,47,19,7.495
590,4014,20250617,14:24:30,315,7.55,7.55,7.48,7.55,5,4,7.512
591,4014,20250617,14:25:00,315,7.48,7.48,7.47,7.47,13,2,7.478
592,4014,20250617,14:25:30,315,7.45,7.55,7.45,7.5,29,6,7.523
593,4014,20250617,14:26:00,315,7.4,7.45,7.4,7.45,27,3,7.402
594,4014,20250617,14:26:30,315,7.47,7.47,7.28,7.28,2,2,7.375
595,4014,20250617,14:27:00,315,7.3,7.4,7.3,7.35,3,3,7.35
596,4014,20250617,14:27:30,315,7.35,7.4,7.35,7.4,7,4,7.379
597,4014,20250617,14:28:00,315,7.4,7.4,7.31,7.31,8,3,7.357
598,4014,20250617,14:28:30,315,7.27,7.3,7.2,7.2,28,9,7.23
599,4014,20250617,14:29:00,315,7.31,7.4,7.3,7.4,6,6,7.343
600,4014,20250617,14:29:30,315,7.45,7.45,7.34,7.36,25,4,7.348
601,4014,20250617,14:30:00,315,7.4,7.45,7.35,7.45,60,8,7.407
602,4014,20250617,14:30:30,315,7.5,7.65,7.45,7.6,115,14,7.527
603,4014,20250617,14:31:00,315,7.61,7.76,7.61,7.7,139,10,7.655
604,4014,20250617,14:31:30,315,7.65,7.67,7.6,7.65,32,11,7.634
605,4014,20250617,14:32:00,315,7.68,7.71,7.5,7.56,227,18,7.564
606,4014,20250617,14:32:30,315,7.59,7.7,7.59,7.67,110,6,7.67
607,4014,20250617,14:33:00,315,7.59,7.77,7.59,7.77,6,5,7.68
608,4014,20250617,14:33:30,315,7.74,7.74,7.65,7.7,17,7,7.691
609,4014,20250617,14:34:00,315,7.55,7.75,7.55,7.7,32,8,7.617
610,4014,20250617,14:34:30,315,7.7,7.8,7.7,7.8,117,27,7.754
611,4014,20250617,14:35:00,315,7.85,7.85,7.75,7.75,34,11,7.792
612,4014,20250617,14:35:30,315,7.75,7.9,7.75,7.81,57,15,7.869
613,4014,20250617,14:36:00,315,7.8,7.9,7.8,7.85,26,9,7.819
614,4014,20250617,14:36:30,315,7.88,7.88,7.7,7.8,132,19,7.807
615,4014,20250617,14:37:00,315,7.8,7.8,7.7,7.7,123,10,7.785
616,4014,20250617,14:37:30,315,7.8,7.9,7.8,7.85,34,12,7.88
617,4014,20250617,14:38:00,315,7.9,7.95,7.9,7.91,33,10,7.928
618,4014,20250617,14:38:30,315,7.97,8,7.83,7.83,57,11,7.906
619,4014,20250617,14:39:00,315,7.85,7.9,7.79,7.9,14,6,7.81
620,4014,20250617,14:39:30,315,7.8,7.8,7.75,7.75,25,4,7.78
621,4014,20250617,14:40:00,315,7.75,7.84,7.75,7.84,58,3,7.798
622,4014,20250617,14:40:30,315,7.8,7.8,7.7,7.7,12,6,7.735
623,4014,20250617,14:41:00,315,7.75,7.75,7.6,7.71,122,10,7.691
624,4014,20250617,14:41:30,315,7.6,7.62,7.59,7.62,26,5,7.614
625,4014,20250617,14:42:00,315,7.6,7.6,7.6,7.6,14,1,7.6
626,4014,20250617,14:42:30,315,7.55,7.55,7.55,7.55,2,2,7.55
627,4014,20250617,14:43:00,315,7.6,7.7,7.6,7.7,31,5,7.694
628,4014,20250617,14:43:30,315,7.6,7.6,7.5,7.56,28,4,7.561
629,4014,20250617,14:44:00,315,7.5,7.5,7.3,7.5,51,15,7.387
630,4014,20250617,14:44:30,315,7.53,7.53,7.53,7.53,5,1,7.53
631,4014,20250617,14:45:00,315,7.54,7.75,7.5,7.7,134,20,7.548
632,4014,20250617,14:45:30,315,7.62,7.66,7.62,7.64,23,5,7.641
633,4014,20250617,14:46:00,315,7.7,7.7,7.45,7.45,14,7,7.49
634,4014,20250617,14:46:30,315,7.5,7.56,7.5,7.56,2,2,7.53
635,4014,20250617,14:47:00,315,7.55,7.6,7.55,7.55,17,3,7.568
636,4014,20250617,14:47:30,315,7.6,7.6,7.5,7.5,15,2,7.567
637,4014,20250617,14:48:00,315,7.45,7.45,7.42,7.42,12,3,7.448
638,4014,20250617,14:48:30,315,7.5,7.5,7.5,7.5,31,3,7.5
639,4014,20250617,14:49:00,315,7.5,7.5,7.5,7.5,0,0,7.5
640,4014,20250617,14:49:30,315,7.5,7.5,7.35,7.48,28,13,7.389
641,4014,20250617,14:50:00,315,7.4,7.44,7.4,7.44,2,2,7.42
642,4014,20250617,14:50:30,315,7.6,7.65,7.6,7.65,31,8,7.618
643,4014,20250617,14:51:00,315,7.69,7.7,7.6,7.7,37,8,7.645
644,4014,20250617,14:51:30,315,7.75,7.75,7.55,7.55,19,7,7.682
645,4014,20250617,14:52:00,315,7.55,7.55,7.55,7.55,1,1,7.55
646,4014,20250617,14:52:30,315,7.49,7.5,7.4,7.5,19,11,7.428
647,4014,20250617,14:53:00,315,7.41,7.44,7.41,7.44,11,2,7.437
648,4014,20250617,14:53:30,315,7.5,7.5,7.5,7.5,1,1,7.5
649,4014,20250617,14:54:00,315,7.5,7.5,7.5,7.5,0,0,7.5
650,4014,20250617,14:54:30,315,7.5,7.5,7.5,7.5,0,0,7.5
651,4014,20250617,14:55:00,315,7.55,7.7,7.55,7.7,12,3,7.683
652,4014,20250617,14:55:30,315,7.8,7.8,7.75,7.8,18,10,7.796
653,4014,20250617,14:56:00,315,7.8,7.95,7.8,7.89,199,20,7.82
654,4014,20250617,14:56:30,315,8,8,7.9,7.97,100,28,7.976
655,4014,20250617,14:57:00,315,7.85,7.9,7.78,7.86,172,40,7.859
656,4014,20250617,14:57:30,315,7.9,8,7.89,7.95,34,14,7.947
657,4014,20250617,14:58:00,315,8,8.05,7.95,7.99,135,18,7.983
658,4014,20250617,14:58:30,315,8,8.16,7.96,8.1,62,20,8.096
659,4014,20250617,14:59:00,315,8.05,8.13,8.05,8.1,33,15,8.09
660,4014,20250617,14:59:30,315,8.09,8.15,8.09,8.15,57,6,8.129
661,4014,20250617,15:00:00,315,8.2,8.2,8.12,8.15,24,9,8.171
662,4014,20250617,15:00:30,315,8.16,8.2,8.05,8.09,14,8,8.143
663,4014,20250617,15:01:00,315,8.11,8.3,8.1,8.3,96,18,8.194
664,4014,20250617,15:01:30,315,8.2,8.2,8.2,8.2,1,1,8.2
665,4014,20250617,15:02:00,315,8.1,8.2,8.1,8.15,7,5,8.131
666,4014,20250617,15:02:30,315,8.2,8.3,8.2,8.3,28,10,8.259
667,4014,20250617,15:03:00,315,8.25,8.3,8.05,8.1,30,13,8.186
668,4014,20250617,15:03:30,315,8.05,8.05,8,8,127,7,8.008
669,4014,20250617,15:04:00,315,8,8.07,8,8,21,8,8.028
670,4014,20250617,15:04:30,315,8.1,8.1,7.95,7.95,9,5,8.061
671,4014,20250617,15:05:00,315,7.9,7.9,7.9,7.9,1,1,7.9
672,4014,20250617,15:05:30,315,7.98,8.02,7.98,8.02,13,4,8.011
673,4014,20250617,15:06:00,315,8.15,8.3,8.15,8.27,22,6,8.226
674,4014,20250617,15:06:30,315,8.1,8.1,7.85,7.85,56,14,8.046
675,4014,20250617,15:07:00,315,7.89,7.9,7.86,7.86,17,5,7.875
676,4014,20250617,15:07:30,315,7.85,7.85,7.8,7.85,8,4,7.834
677,4014,20250617,15:08:00,315,7.8,7.8,7.7,7.7,28,15,7.732
678,4014,20250617,15:08:30,315,7.67,7.67,7.6,7.65,15,5,7.644
679,4014,20250617,15:09:00,315,7.68,7.68,7.68,7.68,10,1,7.68
680,4014,20250617,15:09:30,315,7.68,7.8,7.68,7.8,4,3,7.728
681,4014,20250617,15:10:00,315,7.87,7.9,7.85,7.85,22,9,7.876
682,4014,20250617,15:10:30,315,7.74,7.8,7.74,7.8,11,2,7.745
683,4014,20250617,15:11:00,315,7.7,7.9,7.7,7.9,14,10,7.789
684,4014,20250617,15:11:30,315,7.95,8,7.94,7.95,21,6,7.972
685,4014,20250617,15:12:00,315,7.95,7.95,7.95,7.95,93,6,7.95
686,4014,20250617,15:12:30,315,7.95,7.95,7.95,7.95,0,0,7.95
